UDI,Product ID,Type,Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,rpm_boxcox,power,temp_diff 
8435,M23294,M,298.7,309.9,29.1,195,0,0,0,0,0,0,0.31595430691422227,9.19427033120387,11.199999999999989
8436,M23295,M,298.7,310.0,38.1,198,0,0,0,0,0,0,0.3159543069078816,12.03785909319029,11.300000000000011
8437,L55616,L,298.7,309.9,51.3,201,0,0,0,0,0,0,0.3159543068975968,16.208455943846715,11.199999999999989
8438,L55617,L,298.7,309.8,65.9,203,1,0,0,0,1,0,0.3159543068752065,20.82138882307611,11.100000000000023
8439,L55618,L,298.6,309.8,42.8,205,0,0,0,0,0,0,0.31595430690488263,13.522844335528976,11.199999999999989
8440,L55619,L,298.6,309.8,34.6,207,0,0,0,0,0,0,0.31595430691354076,10.93201901920851,11.199999999999989
8441,L55620,L,298.6,309.8,56.0,0,0,0,0,0,0,0,0.315954306897511,17.693441186260614,11.199999999999989
8442,L55621,L,298.6,309.9,30.6,2,0,0,0,0,0,0,0.3159543069132515,9.668201791545496,11.299999999999955
8443,L55622,L,298.6,310.0,39.0,4,0,0,0,0,0,0,0.3159543069077695,12.32221796940301,11.399999999999977
8444,M23303,M,298.6,309.9,32.3,6,0,0,0,0,0,0,0.315954306914762,10.205324113346812,11.299999999999955
8445,M23304,M,298.6,309.9,24.9,9,0,0,0,0,0,0,0.31595430691952503,7.867262242296173,11.299999999999955
8446,M23305,M,298.6,310.0,36.9,12,0,0,0,0,0,0,0.3159543069090757,11.658713924944895,11.399999999999977
8447,L55626,L,298.5,309.9,42.1,15,0,0,0,0,0,0,0.3159543069057031,13.3016763207301,11.399999999999977
8448,L55627,L,298.6,310.1,49.9,17,0,0,0,0,0,0,0.3159543069028693,15.766119914453178,11.5
8449,L55628,L,298.5,310.0,41.2,19,0,0,0,0,0,0,0.31595430690631415,13.017317444540144,11.5
8450,L55629,L,298.4,309.9,27.8,21,0,0,0,0,0,0,0.31595430691677623,8.783529732286379,11.5
8451,L55630,L,298.4,310.0,44.2,23,0,0,0,0,0,0,0.31595430691000126,13.965180365422057,11.600000000000023
8452,L55631,L,298.5,310.0,42.5,25,0,0,0,0,0,0,0.31595430690258747,13.428058043359968,11.5
8453,M23312,M,298.6,310.0,37.5,27,0,0,0,0,0,0,0.31595430690748644,11.848286509030741,11.399999999999977
8454,L55633,L,298.6,309.9,37.1,30,0,0,0,0,0,0,0.3159543069102505,11.721904786370294,11.299999999999955
8455,L55634,L,298.6,310.0,40.3,32,0,0,0,0,0,0,0.3159543069080487,12.732958568394363,11.399999999999977
8456,L55635,L,298.6,309.9,59.5,34,0,0,0,0,0,0,0.31595430689628184,18.79928126032877,11.299999999999955
8457,L55636,L,298.6,309.9,38.6,36,0,0,0,0,0,0,0.31595430690985005,12.195836246720212,11.299999999999955
8458,L55637,L,298.6,309.9,45.5,38,0,0,0,0,0,0,0.3159543068994205,14.375920963923633,11.299999999999955
8459,L55638,L,298.7,309.9,26.8,40,0,0,0,0,0,0,0.3159543069176681,8.467575425393505,11.199999999999989
8460,L55639,L,298.7,309.9,29.5,42,0,0,0,0,0,0,0.3159543069141041,9.32065205396607,11.199999999999989
8461,L55640,L,298.7,309.9,54.7,44,0,0,0,0,0,0,0.3159543068976824,17.28270058730323,11.199999999999989
8462,L55641,L,298.7,309.9,43.3,46,0,0,0,0,0,0,0.3159543069033547,13.680821488915257,11.199999999999989
8463,M23322,M,298.7,309.8,44.7,48,0,0,0,0,0,0,0.3159543069068497,14.123157518736184,11.100000000000023
8464,M23323,M,298.7,309.9,45.1,51,0,0,0,0,0,0,0.3159543069008259,14.249539241227248,11.199999999999989
8465,H37878,H,298.6,309.7,27.5,54,0,0,0,0,0,0,0.3159543069149127,8.6887434401601,11.099999999999966
8466,M23325,M,298.7,309.8,40.5,59,0,0,0,0,0,0,0.31595430690526505,12.796149429663235,11.100000000000023
8467,L55646,L,298.7,309.8,38.4,62,0,0,0,0,0,0,0.31595430690488263,12.132645385147493,11.100000000000023
8468,L55647,L,298.6,309.8,28.3,64,0,0,0,0,0,0,0.31595430691606663,8.941506885724685,11.199999999999989
8469,H37882,H,298.6,309.7,39.1,66,0,0,0,0,0,0,0.31595430690449366,12.353813399965702,11.099999999999966
8470,M23329,M,298.6,309.7,64.1,71,0,0,0,0,0,0,0.3159543068885862,20.252671071558375,11.099999999999966
8471,L55650,L,298.7,309.9,38.0,74,0,0,0,0,0,0,0.31595430690455895,12.00626366237324,11.199999999999989
8472,L55651,L,298.6,309.8,46.4,76,0,0,0,0,0,0,0.3159543068940474,14.660279839883799,11.199999999999989
8473,L55652,L,298.5,309.7,37.8,78,0,0,0,0,0,0,0.3159543069134174,11.943072801327178,11.199999999999989
8474,M23333,M,298.6,309.8,43.1,80,0,0,0,0,0,0,0.3159543069022306,13.617630627486138,11.199999999999989
8475,M23334,M,298.5,309.7,44.6,83,0,0,0,0,0,0,0.3159543069081041,14.091562088101444,11.199999999999989
8476,M23335,M,298.5,309.7,37.7,86,0,0,0,0,0,0,0.3159543069099006,11.911477370503254,11.199999999999989
8477,L55656,L,298.5,309.6,32.2,89,0,0,0,0,0,0,0.3159543069112621,10.17372868254264,11.100000000000023
8478,H37891,H,298.5,309.6,33.5,91,0,0,0,0,0,0,0.31595430691097875,10.584469281517789,11.100000000000023
8479,M23338,M,298.5,309.7,60.8,96,0,0,0,0,0,0,0.3159543068961019,19.210021859282993,11.199999999999989
8480,L55659,L,298.6,309.7,33.4,99,0,0,0,0,0,0,0.3159543069131259,10.552873850898406,11.099999999999966
8481,L55660,L,298.4,309.6,35.6,101,0,0,0,0,0,0,0.31595430690539106,11.247973325831921,11.200000000000045
8482,M23341,M,298.3,309.4,29.0,103,0,0,0,0,0,0,0.3159543069117245,9.16267490044001,11.099999999999966
8483,L55662,L,298.4,309.5,38.1,106,0,0,0,0,0,0,0.31595430690793747,12.037859093192418,11.100000000000023
8484,L55663,L,298.3,309.4,31.5,108,0,0,0,0,0,0,0.3159543069127434,9.952560667751417,11.099999999999966
8485,L55664,L,298.4,309.5,50.3,110,0,0,0,0,0,0,0.31595430689973936,15.892501637056888,11.100000000000023
8486,L55665,L,298.4,309.5,47.9,112,0,0,0,0,0,0,0.3159543069036277,15.134211300683766,11.100000000000023
8487,M23346,M,298.5,309.5,40.2,114,0,0,0,0,0,0,0.3159543069068497,12.70136313765536,11.0
8488,L55667,L,298.4,309.4,50.1,117,0,0,0,0,0,0,0.3159543068993402,15.829310775656943,11.0
8489,L55668,L,298.4,309.4,43.2,119,0,0,0,0,0,0,0.31595430689877124,13.649226058026919,11.0
8490,L55669,L,298.4,309.4,46.3,121,0,0,0,0,0,0,0.3159543069043625,14.628684409671983,11.0
8491,M23350,M,298.5,309.6,58.7,123,0,0,0,0,0,0,0.3159543068969906,18.54651781485335,11.100000000000023
8492,L55671,L,298.5,309.5,38.6,126,0,0,0,0,0,0,0.31595430691097875,12.19583624676378,11.0
8493,M23352,M,298.4,309.5,38.8,128,0,0,0,0,0,0,0.3159543069076001,12.259027108014884,11.100000000000023
8494,M23353,M,298.3,309.5,36.9,131,0,0,0,0,0,0,0.3159543069100514,11.658713924980896,11.199999999999989
8495,L55674,L,298.3,309.5,36.7,134,0,0,0,0,0,0,0.3159543069091283,11.59552306356501,11.199999999999989
8496,L55675,L,298.3,309.4,27.1,136,0,0,0,0,0,0,0.315954306914762,8.56236171739005,11.099999999999966
8497,M23356,M,298.3,309.4,22.6,138,0,0,0,0,0,0,0.31595430691947196,7.140567336380067,11.099999999999966
8498,M23357,M,298.3,309.4,34.2,141,0,0,0,0,0,0,0.3159543069073147,10.805637296230163,11.099999999999966
8499,L55678,L,298.4,309.6,37.8,144,0,0,0,0,0,0,0.3159543069055164,11.943072801028519,11.200000000000045
8500,L55679,L,298.4,309.6,30.2,146,0,0,0,0,0,0,0.31595430691426146,9.541820068810695,11.200000000000045
8501,L55680,L,298.3,309.5,30.3,148,0,0,0,0,0,0,0.3159543069163072,9.573415499564108,11.199999999999989
8502,L55681,L,298.4,309.7,34.6,150,0,0,0,0,0,0,0.3159543069110737,10.93201901912315,11.300000000000011
8503,H37916,H,298.6,309.8,55.9,152,0,0,0,0,0,0,0.31595430688847204,17.661845755065585,11.199999999999989
8504,L55683,L,298.5,309.8,40.9,157,0,0,0,0,0,0,0.31595430690481824,12.922531152407066,11.300000000000011
8505,L55684,L,298.4,309.7,41.3,159,0,0,0,0,0,0,0.3159543069014269,13.04891287502893,11.300000000000011
8506,L55685,L,298.4,309.7,38.6,161,0,0,0,0,0,0,0.31595430690848764,12.195836246667623,11.300000000000011
8507,L55686,L,298.4,309.6,27.3,163,1,0,0,0,0,0,0.31595430691627313,8.625552578814256,11.200000000000045
8508,L55687,L,298.4,309.7,39.8,165,0,0,0,0,0,0,0.3159543069078256,12.57498141493146,11.300000000000011
8509,M23368,M,298.4,309.7,33.3,167,0,0,0,0,0,0,0.315954306915173,10.52127842027526,11.300000000000011
8510,M23369,M,298.4,309.7,22.5,170,0,0,0,0,0,0,0.3159543069208234,7.108971905718526,11.300000000000011
8511,L55690,L,298.3,309.7,44.3,173,0,0,0,0,0,0,0.3159543069058267,13.996775795928123,11.399999999999977
8512,L55691,L,298.4,309.7,44.2,175,0,0,0,0,0,0,0.315954306904098,13.965180365161132,11.300000000000011
8513,H37926,H,298.3,309.6,36.2,177,0,0,0,0,0,0,0.3159543069093373,11.437545910118011,11.300000000000011
8514,M23373,M,298.2,309.5,36.5,182,0,0,0,0,0,0,0.31595430690545384,11.532332202049066,11.300000000000011
8515,L55694,L,298.2,309.4,47.1,185,0,0,0,0,0,0,0.31595430690342324,14.881447855151235,11.199999999999989
8516,L55695,L,298.2,309.4,45.4,187,0,0,0,0,0,0,0.31595430690314785,14.344325533402912,11.199999999999989
8517,L55696,L,298.3,309.6,30.9,189,0,0,0,0,0,0,0.31595430690832416,9.762988083467215,11.300000000000011
8518,M23377,M,298.3,309.6,54.8,191,0,0,0,0,0,0,0.31595430690488263,17.314296018387566,11.300000000000011
8519,M23378,M,298.3,309.6,27.1,194,0,0,0,0,0,0,0.31595430691524656,8.562361717403183,11.300000000000011
8520,L55699,L,298.3,309.6,44.1,197,0,0,0,0,0,0,0.31595430690150106,13.933584934356197,11.300000000000011
8521,M23380,M,298.3,309.5,49.9,199,0,0,0,0,0,0,0.3159543069091808,15.766119914768122,11.199999999999989
8522,L55701,L,298.4,309.5,50.4,202,0,0,0,0,0,0,0.31595430689802195,15.924097067660306,11.100000000000023
8523,H37936,H,298.3,309.4,29.8,0,0,0,0,0,0,0,0.3159543069132931,9.415438346016135,11.099999999999966
8524,H37937,H,298.3,309.3,41.7,5,0,0,0,0,0,0,0.3159543069084333,13.175294598081669,11.0
8525,L55704,L,298.3,309.4,46.2,10,0,0,0,0,0,0,0.31595430690481824,14.597088979002603,11.099999999999966
8526,L55705,L,298.3,309.4,52.3,12,0,0,0,0,0,0,0.3159543068981902,16.524410250775347,11.099999999999966
8527,L55706,L,298.3,309.3,51.9,14,0,0,0,0,0,0,0.3159543069000544,16.39802852811282,11.0
8528,L55707,L,298.4,309.3,37.4,16,0,0,0,0,0,0,0.3159543069085418,11.816691078379463,10.900000000000034
8529,L55708,L,298.4,309.3,35.8,18,0,0,0,0,0,0,0.31595430690748644,11.311164187288014,10.900000000000034
8530,M23389,M,298.5,309.4,47.4,20,0,0,0,0,0,0,0.3159543069080487,14.976234147441508,10.899999999999977
8531,M23390,M,298.5,309.3,31.8,23,0,0,0,0,0,0,0.3159543069126139,10.047346959821121,10.800000000000011
8532,L55711,L,298.6,309.3,46.5,26,0,0,0,0,0,0,0.31595430690355975,14.691875271015528,10.699999999999989
8533,L55712,L,298.6,309.4,55.5,28,0,0,0,0,0,0,0.31595430689236037,17.535464032526,10.799999999999955
8534,M23393,M,298.6,309.4,41.1,30,0,0,0,0,0,0,0.315954306904624,12.985722013780046,10.799999999999955
8535,M23394,M,298.6,309.5,43.3,33,0,0,0,0,0,0,0.31595430690028825,13.680821488782481,10.899999999999977
8536,L55715,L,298.6,309.5,44.8,36,0,0,0,0,0,0,0.31595430690938925,14.154752949540637,10.899999999999977
8537,M23396,M,298.6,309.5,45.4,38,0,0,0,0,0,0,0.3159543069019413,14.344325533348135,10.899999999999977
8538,L55717,L,298.6,309.5,30.2,41,0,0,0,0,0,0,0.3159543069169399,9.541820068891584,10.899999999999977
8539,L55718,L,298.5,309.4,37.7,43,0,0,0,0,0,0,0.315954306909441,11.911477370485926,10.899999999999977
8540,L55719,L,298.5,309.4,40.2,45,0,0,0,0,0,0,0.3159543069077695,12.701363137692335,10.899999999999977
8541,L55720,L,298.6,309.5,29.3,47,0,0,0,0,0,0,0.315954306915465,9.257461192623124,10.899999999999977
8542,L55721,L,298.5,309.5,25.2,49,0,0,0,0,0,0,0.3159543069171978,7.962048534313384,11.0
8543,H37956,H,298.4,309.4,35.3,51,0,0,0,0,0,0,0.31595430690748644,11.15318703383427,11.0
8544,M23403,M,298.5,309.4,48.7,56,0,0,0,0,0,0,0.31595430689707804,15.386974745887702,10.899999999999977
8545,H37958,H,298.5,309.4,21.0,59,0,0,0,0,0,0,0.31595430692368187,6.635040445397319,10.899999999999977
8546,L55725,L,298.4,309.3,27.6,64,0,0,0,0,0,0,0.315954306919203,8.720338870970004,10.900000000000034
8547,L55726,L,298.4,309.3,28.4,66,0,0,0,0,0,0,0.3159543069164766,8.973102316427934,10.900000000000034
8548,M23407,M,298.4,309.4,24.3,68,0,0,0,0,0,0,0.315954306914686,7.67768965802687,11.0
8549,L55728,L,298.5,309.4,36.3,71,0,0,0,0,0,0,0.31595430691093107,11.469141340866797,10.899999999999977
8550,L55729,L,298.3,309.3,37.2,73,0,0,0,0,0,0,0.31595430690995097,11.753500217050178,11.0
8551,L55730,L,298.3,309.2,45.5,75,0,0,0,0,0,0,0.31595430690403137,14.375920964133428,10.899999999999977
8552,M23411,M,298.2,309.1,49.0,77,0,0,0,0,0,0,0.315954306904098,15.481761038300801,10.900000000000034
8553,L55732,L,298.2,309.1,44.5,80,0,0,0,0,0,0,0.31595430690475373,14.05996665726154,10.900000000000034
8554,M23413,M,298.1,309.0,38.2,82,0,0,0,0,0,0,0.3159543069144945,12.069454524133691,10.899999999999977
8555,L55734,L,298.1,309.0,33.9,85,0,0,0,0,0,0,0.315954306911587,10.710851004302798,10.899999999999977
8556,L55735,L,298.2,309.0,37.2,87,0,0,0,0,0,0,0.31595430691177007,11.753500217117848,10.800000000000011
8557,L55736,L,298.2,309.0,40.6,89,0,0,0,0,0,0,0.31595430690613263,12.827744860388986,10.800000000000011
8558,L55737,L,298.3,309.0,48.3,91,0,0,0,0,0,0,0.3159543069050108,15.26059302351202,10.699999999999989
8559,M23418,M,298.3,309.0,41.3,93,0,0,0,0,0,0,0.3159543069070835,13.048912875262547,10.699999999999989
8560,L55739,L,298.3,309.0,40.0,96,0,0,0,0,0,0,0.3159543069078816,12.638172276315265,10.699999999999989
8561,L55740,L,298.3,309.0,45.4,98,0,0,0,0,0,0,0.31595430690059684,14.344325533287096,10.699999999999989
8562,L55741,L,298.2,308.9,44.4,100,0,0,0,0,0,0,0.3159543068940474,14.028371226095704,10.699999999999989
8563,L55742,L,298.1,308.9,52.4,102,0,0,0,0,0,0,0.3159543068958299,16.556005681341485,10.799999999999955
8564,L55743,L,298.0,308.9,36.7,104,0,0,0,0,0,0,0.3159543069067909,11.595523063479225,10.899999999999977
8565,M23424,M,298.0,308.7,30.7,106,0,0,0,0,0,0,0.31595430691257054,9.699797222215915,10.699999999999989
8566,L55745,L,298.0,308.8,36.5,109,0,0,0,0,0,0,0.31595430690613263,11.53233220207384,10.800000000000011
8567,M23426,M,297.9,308.7,26.6,111,0,0,0,0,0,0,0.3159543069176064,8.40438456400833,10.800000000000011
8568,L55747,L,298.0,308.7,45.8,114,0,0,0,0,0,0,0.3159543069074293,14.470707256360262,10.699999999999989
8569,L55748,L,297.9,308.6,29.6,116,0,0,0,0,0,0,0.31595430691560883,9.352247484702021,10.700000000000045
8570,L55749,L,297.9,308.6,27.5,118,0,0,0,0,0,0,0.31595430691779075,8.688743440239246,10.700000000000045
8571,H37984,H,297.9,308.7,35.9,120,0,0,0,0,0,0,0.3159543069092853,11.34275961804334,10.800000000000011
8572,L55751,L,297.9,308.6,15.7,125,0,0,0,0,0,0,0.31595430692711696,4.960482618755736,10.700000000000045
8573,M23432,M,297.7,308.5,35.2,127,0,0,0,0,0,0,0.31595430691000126,11.121591603232046,10.800000000000011
8574,L55753,L,297.6,308.4,32.4,130,0,0,0,0,0,0,0.31595430691308385,10.236919543983916,10.799999999999955
8575,L55754,L,297.6,308.3,53.9,132,0,0,0,0,0,0,0.31595430690179543,17.029937142006773,10.699999999999989
8576,M23435,M,297.6,308.3,29.1,134,0,0,0,0,0,0,0.3159543069139851,9.194270331196966,10.699999999999989
8577,L55756,L,297.6,308.3,39.5,137,0,0,0,0,0,0,0.3159543069081041,12.480195122870112,10.699999999999989
8578,L55757,L,297.6,308.3,43.2,139,0,0,0,0,0,0,0.3159543069069084,13.649226058378444,10.699999999999989
8579,L55758,L,297.5,308.2,40.7,141,0,0,0,0,0,0,0.31595430690613263,12.859340291079599,10.699999999999989
8580,M23439,M,297.4,308.1,31.2,143,0,0,0,0,0,0,0.31595430691282916,9.85777437568027,10.700000000000045
8581,L55760,L,297.5,308.1,30.6,146,0,0,0,0,0,0,0.3159543069132931,9.66820179154677,10.600000000000023
8582,M23441,M,297.5,308.0,45.8,148,0,0,0,0,0,0,0.3159543069021586,14.470707256118862,10.5
8583,M23442,M,297.5,308.1,72.0,151,1,0,0,1,0,0,0.31595430689424003,22.74871009638528,10.600000000000023
8584,L55763,L,297.4,308.0,38.0,154,0,0,0,0,0,0,0.3159543069017221,12.00626366226544,10.600000000000023
8585,L55764,L,297.4,307.9,47.7,156,0,0,0,0,0,0,0.31595430689917886,15.071020439090832,10.5
8586,M23445,M,297.4,307.9,48.5,158,0,0,0,0,0,0,0.3159543068946217,15.323783884389151,10.5
8587,H38000,H,297.3,307.9,37.5,161,0,0,0,0,0,0,0.3159543069043625,11.848286508913594,10.599999999999966
8588,M23447,M,297.4,307.9,34.3,166,0,0,0,0,0,0,0.3159543069131259,10.837232727120218,10.5
8589,L55768,L,297.3,307.8,44.4,169,0,0,0,0,0,0,0.31595430689877124,14.028371226305442,10.5
8590,M23449,M,297.3,307.8,48.0,171,0,0,0,0,0,0,0.31595430690891707,15.16580673162802,10.5
8591,L55770,L,297.4,307.9,35.5,174,0,0,0,0,0,0,0.3159543069099006,11.216377895301472,10.5
8592,L55771,L,297.4,307.9,33.4,176,0,0,0,0,0,0,0.3159543069122194,10.552873850868126,10.5
8593,M23452,M,297.5,308.0,44.5,178,0,0,0,0,0,0,0.3159543069022306,14.05996665714926,10.5
8594,M23453,M,297.4,308.0,34.6,181,0,0,0,0,0,0,0.31595430691199616,10.932019019155067,10.600000000000023
8595,L55774,L,297.4,308.0,51.9,184,0,0,0,0,0,0,0.31595430689628184,16.398028527917027,10.600000000000023
8596,M23455,M,297.5,308.2,30.9,186,0,0,0,0,0,0,0.31595430691299936,9.76298808361168,10.699999999999989
8597,L55776,L,297.5,308.2,56.5,189,0,0,0,0,0,0,0.3159543068935605,17.85141833948617,10.699999999999989
8598,L55777,L,297.6,308.3,47.0,191,0,0,0,0,0,0,0.31595430690074977,14.84985242433524,10.699999999999989
8599,L55778,L,297.6,308.3,42.3,193,0,0,0,0,0,0,0.31595430690545384,13.364867182100697,10.699999999999989
8600,L55779,L,297.6,308.4,40.3,195,0,0,0,0,0,0,0.31595430690429666,12.732958568243154,10.799999999999955
8601,L55780,L,297.5,308.3,40.3,197,0,0,0,0,0,0,0.31595430690258747,12.732958568174274,10.800000000000011
8602,H38015,H,297.4,308.2,46.9,199,0,0,0,0,0,0,0.31595430689654963,14.818256993448177,10.800000000000011
8603,L55782,L,297.4,308.1,31.7,204,0,0,0,0,0,0,0.3159543069169073,10.01575152926596,10.700000000000045
8604,H38017,H,297.3,308.0,49.1,206,0,0,0,0,0,0,0.31595430689868903,15.513356468725632,10.699999999999989
8605,L55784,L,297.4,308.2,52.1,211,0,0,0,0,0,0,0.3159543068904723,16.46121938899361,10.800000000000011
8606,L55785,L,297.5,308.4,33.3,213,0,0,0,0,0,0,0.31595430691337606,10.521278420215422,10.899999999999977
8607,M23466,M,297.5,308.4,37.2,215,0,0,0,0,0,0,0.3159543069070835,11.753500216943506,10.899999999999977
8608,L55787,L,297.5,308.4,50.0,218,0,0,0,0,0,0,0.31595430690244536,15.797715345122269,10.899999999999977
8609,L55788,L,297.4,308.4,50.6,220,1,0,0,0,1,0,0.31595430689742493,15.987287929009701,11.0
8610,L55789,L,297.4,308.3,40.5,222,1,1,0,0,0,0,0.31595430690526505,12.796149429663235,10.900000000000034
8611,L55790,L,297.4,308.3,38.3,0,0,0,0,0,0,0,0.31595430691010135,12.101049954656881,10.900000000000034
8612,L55791,L,297.4,308.3,45.5,2,0,0,0,0,0,0,0.31595430690507464,14.375920964180896,10.900000000000034
8613,L55792,L,297.5,308.4,44.5,4,0,0,0,0,0,0,0.31595430690300896,14.0599666571839,10.899999999999977
8614,M23473,M,297.5,308.5,50.5,6,0,0,0,0,0,0,0.3159543069000544,15.955692498452747,11.0
8615,L55794,L,297.5,308.5,33.1,9,0,0,0,0,0,0,0.31595430691560883,10.458087558906653,11.0
8616,L55795,L,297.6,308.6,47.1,11,0,0,0,0,0,0,0.3159543068985238,14.88144785492047,11.0
8617,L55796,L,297.6,308.6,46.4,13,0,0,0,0,0,0,0.31595430689619197,14.660279839983307,11.0
8618,L55797,L,297.6,308.6,45.3,15,0,0,0,0,0,0,0.3159543069084333,14.312730102952028,11.0
8619,L55798,L,297.7,308.7,24.9,17,0,0,0,0,0,0,0.3159543069198126,7.867262242303333,11.0
8620,H38033,H,297.6,308.6,39.8,19,0,0,0,0,0,0,0.3159543069055788,12.574981414842036,11.0
8621,L55800,L,297.6,308.5,42.4,24,0,0,0,0,0,0,0.31595430690526505,13.396462612783237,10.899999999999977
8622,M23481,M,297.6,308.5,52.6,26,0,0,0,0,0,0,0.3159543069023024,16.619196543061108,10.899999999999977
8623,L55802,L,297.5,308.3,42.3,29,0,0,0,0,0,0,0.3159543069027288,13.364867181985428,10.800000000000011
8624,M23483,M,297.5,308.3,45.6,31,0,0,0,0,0,0,0.31595430690532816,14.407516394882965,10.800000000000011
8625,H38038,H,297.5,308.4,39.7,34,0,0,0,0,0,0,0.3159543069061933,12.543385984175876,10.899999999999977
8626,L55805,L,297.4,308.3,33.5,39,0,0,0,0,0,0,0.31595430691333465,10.58446928159671,10.900000000000034
8627,L55806,L,297.4,308.2,49.7,41,0,0,0,0,0,0,0.3159543069001326,15.702929052936591,10.800000000000011
8628,L55807,L,297.4,308.3,45.8,43,0,0,0,0,0,0,0.3159543068954633,14.470707255812217,10.900000000000034
8629,L55808,L,297.5,308.4,31.0,45,0,0,0,0,0,0,0.315954306917482,9.794583514441943,10.899999999999977
8630,H38043,H,297.5,308.5,39.1,47,0,0,0,0,0,0,0.3159543069099006,12.353813400177115,11.0
8631,L55810,L,297.4,308.4,57.4,52,0,0,0,0,0,0,0.3159543068975968,18.135777215922054,11.0
8632,H38045,H,297.3,308.3,37.0,54,0,0,0,0,0,0,0.31595430690714155,11.690309355564237,11.0
8633,L55812,L,297.3,308.3,35.5,59,0,0,0,0,0,0,0.3159543069114948,11.216377895358065,11.0
8634,L55813,L,297.4,308.3,53.7,61,0,0,0,0,0,0,0.31595430689443144,16.966746280230968,10.900000000000034
8635,L55814,L,297.3,308.3,43.2,63,0,0,0,0,0,0,0.3159543069008259,13.649226058115678,11.0
8636,L55815,L,297.4,308.3,27.3,65,0,0,0,0,0,0,0.31595430691606663,8.62555257880862,10.900000000000034
8637,L55816,L,297.5,308.4,27.3,67,0,0,0,0,0,0,0.31595430691671017,8.625552578826188,10.899999999999977
8638,L55817,L,297.5,308.5,39.7,69,0,0,0,0,0,0,0.3159543069042306,12.543385984097956,11.0
8639,L55818,L,297.6,308.5,35.9,71,0,0,0,0,0,0,0.31595430691064247,11.342759618092064,10.899999999999977
8640,L55819,L,297.5,308.4,56.0,73,0,0,0,0,0,0,0.31595430689868903,17.693441186326584,10.899999999999977
8641,L55820,L,297.6,308.6,47.5,75,0,0,0,0,0,0,0.3159543068986065,15.007829577683808,11.0
8642,M23501,M,297.6,308.5,48.6,77,0,0,0,0,0,0,0.3159543068966384,15.355379315176627,10.899999999999977
8643,M23502,M,297.5,308.4,36.6,80,0,0,0,0,0,0,0.31595430691177007,11.563927632970785,10.899999999999977
8644,L55823,L,297.5,308.5,54.3,83,0,0,0,0,0,0,0.3159543069034916,17.156318864859593,11.0
8645,M23504,M,297.6,308.5,38.2,85,0,0,0,0,0,0,0.31595430690314785,12.06945452370025,10.899999999999977
8646,M23505,M,297.6,308.6,35.5,88,0,0,0,0,0,0,0.31595430690631415,11.216377895174153,11.0
8647,L55826,L,297.5,308.6,43.9,91,0,0,0,0,0,0,0.31595430690661336,13.870394073200327,11.100000000000023
